"","study_sh","scri_sample_id","date","state","cens.region","epa.l1.ecoreg","epa.l2.ecoreg","tnc.h2o.reg","tnc.terr.reg","h2o.habtat","terrhabtat","huc2.nm.nhd","huc4.nm.nhd","usda.regions","epa.regions","fresh","water_type","water_typem","water_typeg","water_typec","sample_type","sample_filter","sal_pa","sal_vol","sal_molecular","sal_inva","sal_ttr","pec_pa","stec_pa","epec_pa","o157h7_pa","pec_vol","pec_molecular","pec_stx","pec_eaea","pec_rfb0157","pec_hly","pec_h7flic","ec","ec_methodf","ec_methodm","ec_methodc","entero","entero_methodf","entero_methodm","entero_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"399","zuf","zuf511","2014-01-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,181.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"400","zuf","zuf535","2014-05-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,344.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"401","zuf","zuf531","2014-04-30","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,549.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"402","zuf","zuf525","2014-03-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",1,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,4480,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"403","zuf","zuf512","2014-01-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,29.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"404","zuf","zuf510","2014-01-07","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,770.1,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"405","zuf","zuf539","2014-06-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,145,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"406","zuf","zuf518","2014-02-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,16,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"407","zuf","zuf524","2014-03-18","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,104620,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"408","zuf","zuf538","2014-06-11","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,95.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"409","zuf","zuf537","2014-06-04","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,920.8,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"410","zuf","zuf540","2014-06-25","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,8.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"411","zuf","zuf519","2014-02-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"412","zuf","zuf532","2014-05-07","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,104.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"413","zuf","zuf528","2014-04-09","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,122.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"414","zuf","zuf526","2014-03-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,1986.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"415","zuf","zuf515","2014-01-24","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,125.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"416","zuf","zuf514","2014-01-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,410.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"417","zuf","zuf520","2014-02-19","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,36.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"418","zuf","zuf536","2014-05-28","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,162.4,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"419","zuf","zuf513","2014-01-22","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,1732.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"420","zuf","zuf161","2014-02-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","p","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,42.5,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"421","zuf","zuf157","2014-02-05","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","p",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,57.3,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"422","zuf","zuf175","2014-05-21","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,37.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"423","zuf","zuf150","2014-01-07","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"424","zuf","zuf162","2014-03-05","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,17.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"425","zuf","zuf151","2014-01-08","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,111.7,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"426","zuf","zuf159","2014-02-13","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,4080,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"427","zuf","zuf158","2014-02-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,7.2,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"428","zuf","zuf153","2014-01-22","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"429","zuf","zuf174","2014-05-15","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",0,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,3360,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"430","zuf","zuf163","2014-03-12","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",1,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,24.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"431","zuf","zuf154","2014-01-23","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"n","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,113.9,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
"432","zuf","zuf166","2014-03-26","fl","South Atlantic","EASTERN TEMPERATE FORESTS","MISSISSIPPI ALLUVIAL AND SOUTHEAST USA COASTAL PLAINS","Florida Peninsula","Florida Peninsula","tropical and subtropical coastal rivers","Temperate Conifer Forests","South Atlantic-Gulf Region","Peace-Tampa Bay","Southern Region","Southeast","freshwater","pond","pond","surfacewater","pond/lake","grabsample","membrane",0,2.17609125905568,"molecular","y","n",1,"p","n","n",2.17897694729317,"molecular","y","y","y","y","y",NA,NA,NA,NA,2419.6,"idexxquantitray","mpn","mpn",NA,NA,NA,NA
